unitid,institution,year,state,county,fips,n_pell,per_pell,undergrad_headcount
115287,Grossmont-Cuyamaca Community College District,2021,California,San Diego County,"San Diego County, CA",,,16945
115296,Grossmont College,2021,California,San Diego County,"San Diego County, CA",3492,23,10025
115357,Salon Success Academy-Riverside,2021,California,Riverside County,"Riverside County, CA",98,73,11617
115393,Hartnell College,2021,California,Monterey County,"Monterey County, CA",2126,25,196
115409,Harvey Mudd College,2021,California,Los Angeles County,"Los Angeles County, CA",103,12,125
115658,Hilltop Beauty School,2021,California,San Mateo County,"San Mateo County, CA",104,64,45
115728,Holy Names University,2021,California,Alameda County,"Alameda County, CA",326,46,440
115746,Pacifica Graduate Institute,2021,California,Santa Barbara County,"Santa Barbara County, CA",,,357
115755,California State Polytechnic University-Humboldt,2021,California,Humboldt County,"Humboldt County, CA",3094,51,260
115773,Humphreys University-Stockton and Modesto Campuses,2021,California,San Joaquin County,"San Joaquin County, CA",152,67,353
115861,Imperial Valley College,2021,California,Imperial County,"Imperial County, CA",3674,52,1151
115931,Institute for Business and Technology,2021,California,Santa Clara County,"Santa Clara County, CA",403,38,112
116226,Interior Designers Institute,2021,California,Orange County,"Orange County, CA",33,24,91
116350,International School of Cosmetology,2021,California,Los Angeles County,"Los Angeles County, CA",131,55,4290
116439,Irvine Valley College,2021,California,Orange County,"Orange County, CA",2191,18,112
116563,Bellus Academy-El Cajon,2021,California,San Diego County,"San Diego County, CA",218,58,382
116846,American Jewish University,2021,California,Los Angeles County,"Los Angeles County, CA",20,48,93
117052,Reedley College,2021,California,Fresno County,"Fresno County, CA",1856,27,12
117104,Life Pacific University,2021,California,Los Angeles County,"Los Angeles County, CA",246,50,31696
117140,University of La Verne,2021,California,Los Angeles County,"Los Angeles County, CA",1939,47,27774
117168,Laguna College of Art and Design,2021,California,Orange County,"Orange County, CA",261,36,9751
117195,Lake Tahoe Community College,2021,California,El Dorado County,"El Dorado County, CA",340,15,27528
117238,Lancaster Beauty School,2021,California,Los Angeles County,"Los Angeles County, CA",54,48,7138
117247,Laney College,2021,California,Alameda County,"Alameda County, CA",1382,15,11314
117274,Lassen Community College,2021,California,Lassen County,"Lassen County, CA",178,10,1016
117283,Latin American Bible Institute,2021,California,Los Angeles County,"Los Angeles County, CA",21,36,34732
117520,Life Chiropractic College West,2021,California,Alameda County,"Alameda County, CA",,,135
117557,Lincoln University,2021,California,Alameda County,"Alameda County, CA",19,22,5855
117575,Southern California Seminary,2021,California,San Diego County,"San Diego County, CA",25,50,460
117627,La Sierra University,2021,California,Riverside County,"Riverside County, CA",719,44,2123
117636,Loma Linda University,2021,California,San Bernardino County,"San Bernardino County, CA",362,31,5479
117645,Long Beach City College,2021,California,Los Angeles County,"Los Angeles County, CA",8230,36,2263
117672,Southern California University of Health Sciences,2021,California,Los Angeles County,"Los Angeles County, CA",48,11,8448
117681,Los Angeles Community College District Office,2021,California,Los Angeles County,"Los Angeles County, CA",,,12673
117690,Los Angeles Harbor College,2021,California,Los Angeles County,"Los Angeles County, CA",1640,20,1004
117706,Los Angeles Pierce College,2021,California,Los Angeles County,"Los Angeles County, CA",4255,25,91
117715,Los Angeles Southwest College,2021,California,Los Angeles County,"Los Angeles County, CA",1273,24,4783
117724,Los Angeles Trade Technical College,2021,California,Los Angeles County,"Los Angeles County, CA",2700,24,2334
117733,Los Angeles Valley College,2021,California,Los Angeles County,"Los Angeles County, CA",3879,24,2253
117751,The Master's University and Seminary,2021,California,Los Angeles County,"Los Angeles County, CA",405,25,1136
117788,Los Angeles City College,2021,California,Los Angeles County,"Los Angeles County, CA",3732,25,2708
117803,Los Angeles County College of Nursing and Allied Health,2021,California,Los Angeles County,"Los Angeles County, CA",69,35,4166
117867,Los Angeles Mission College,2021,California,Los Angeles County,"Los Angeles County, CA",1896,20,1985
117894,Los Medanos College,2021,California,Contra Costa County,"Contra Costa County, CA",1837,21,8654
117900,Los Rios Community College District Office,2021,California,Sacramento County,"Sacramento County, CA",,,2284
117946,Loyola Marymount University,2021,California,Los Angeles County,"Los Angeles County, CA",955,14,44
117955,Lu Ross Academy,2021,California,Ventura County,"Ventura County, CA",172,45,1127
118134,Lyle's College of Beauty,2021,California,Kern County,"Kern County, CA",51,34,5681
118143,Lyle's College of  Beauty,2021,California,Fresno County,"Fresno County, CA",64,37,504
118161,Lytles Redwood Empire Beauty College,2021,California,Sonoma County,"Sonoma County, CA",35,37,2985
118198,MTI College,2021,California,Sacramento County,"Sacramento County, CA",311,30,13057
118347,College of Marin,2021,California,Marin County,"Marin County, CA",608,13,4585
118541,Marymount California University,2021,California,Los Angeles County,"Los Angeles County, CA",216,42,7181
118684,Mendocino College,2021,California,Mendocino County,"Mendocino County, CA",838,25,422
118693,Menlo College,2021,California,San Mateo County,"San Mateo County, CA",278,34,1636
118718,Merced College,2021,California,Merced County,"Merced County, CA",3123,29,4036
118772,Merritt College,2021,California,Alameda County,"Alameda County, CA",624,10,2937
118888,Mills College,2021,California,Alameda County,"Alameda County, CA",277,46,10026
118912,MiraCosta College,2021,California,San Diego County,"San Diego County, CA",3145,25,21631
118930,Mission College,2021,California,Santa Clara County,"Santa Clara County, CA",931,14,560
118958,Modern Beauty Academy,2021,California,Ventura County,"Ventura County, CA",29,39,18664
118976,Modesto Junior College,2021,California,Stanislaus County,"Stanislaus County, CA",4883,30,1744
118994,Moler Barber College,2021,California,Alameda County,"Alameda County, CA",185,38,1323
119058,Middlebury Institute of International Studies at Monterey,2021,California,Monterey County,"Monterey County, CA",4,31,6018
119067,Monterey Peninsula College,2021,California,Monterey County,"Monterey County, CA",1216,17,1478
119137,Moorpark College,2021,California,Ventura County,"Ventura County, CA",2188,15,1894
119164,Mt San Antonio College,2021,California,Los Angeles County,"Los Angeles County, CA",8887,31,17704
119173,Mount Saint Mary's University,2021,California,Los Angeles County,"Los Angeles County, CA",1150,56,675
119216,Mt San Jacinto Community College District,2021,California,Riverside County,"Riverside County, CA",3816,27,1879
119270,Musicians Institute,2021,California,Los Angeles County,"Los Angeles County, CA",139,19,19337
119331,Napa Valley College,2021,California,Napa County,"Napa County, CA",916,19,3257
119553,National Holistic Institute,2021,California,Alameda County,"Alameda County, CA",1102,57,50
119605,National University,2021,California,San Diego County,"San Diego County, CA",1396,17,100
119678,Naval Postgraduate School,2021,California,Monterey County,"Monterey County, CA",,,10
119775,Newschool of Architecture and Design,2021,California,San Diego County,"San Diego County, CA",155,43,6635
119845,Newberry School of Beauty,2021,California,Los Angeles County,"Los Angeles County, CA",,,315
119951,North Adrian's College of Beauty Inc,2021,California,Stanislaus County,"Stanislaus County, CA",125,42,88
120023,North Orange County Community College District,2021,California,Orange County,"Orange County, CA",,,970
120069,North-West College-Pomona,2021,California,Los Angeles County,"Los Angeles County, CA",331,68,3199
120078,North-West College-West Covina,2021,California,Los Angeles County,"Los Angeles County, CA",686,61,4622
120087,North-West College-Van Nuys,2021,California,Los Angeles County,"Los Angeles County, CA",206,49,11706
120166,San Francisco Bay University,2021,California,Alameda County,"Alameda County, CA",0,0,8452
120184,Notre Dame de Namur University,2021,California,San Mateo County,"San Mateo County, CA",84,40,5986
120254,Occidental College,2021,California,Los Angeles County,"Los Angeles County, CA",333,18,15069
120290,Ohlone College,2021,California,Alameda County,"Alameda County, CA",1063,12,21795
120342,Orange Coast College,2021,California,Orange County,"Orange County, CA",3764,21,24673
120403,Otis College of Art and Design,2021,California,Los Angeles County,"Los Angeles County, CA",378,37,33510
120421,Oxnard College,2021,California,Ventura County,"Ventura County, CA",2269,32,7420
120537,Hope International University,2021,California,Orange County,"Orange County, CA",319,49,20722
120661,Concorde Career College-San Diego,2021,California,San Diego County,"San Diego County, CA",724,62,1749
120698,Palo Alto University,2021,California,Santa Clara County,"Santa Clara County, CA",32,42,12535
120768,Pacific Oaks College,2021,California,Los Angeles County,"Los Angeles County, CA",293,59,3871
120795,Pacific School of Religion,2021,California,Alameda County,"Alameda County, CA",,,416
120838,Pacific States University,2021,California,Los Angeles County,"Los Angeles County, CA",0,0,190
120865,Pacific Union College,2021,California,Napa County,"Napa County, CA",381,40,1121
120883,University of the Pacific,2021,California,San Joaquin County,"San Joaquin County, CA",1311,37,2232
120953,Palo Verde College,2021,California,Riverside County,"Riverside County, CA",126,3,3931
120971,Palomar College,2021,California,San Diego County,"San Diego County, CA",3471,16,3394
121044,Pasadena City College,2021,California,Los Angeles County,"Los Angeles County, CA",7191,29,85
121150,Pepperdine University,2021,California,Los Angeles County,"Los Angeles County, CA",642,19,2343
121178,Peralta Community College System Office,2021,California,Alameda County,"Alameda County, CA",,,128
121257,Pitzer College,2021,California,Los Angeles County,"Los Angeles County, CA",129,14,2842
121275,Platt College-San Diego,2021,California,San Diego County,"San Diego County, CA",39,41,604
121309,Point Loma Nazarene University,2021,California,San Diego County,"San Diego County, CA",851,26,6206
121345,Pomona College,2021,California,Los Angeles County,"Los Angeles County, CA",313,21,1389
121363,Porterville College,2021,California,Tulare County,"Tulare County, CA",1459,37,24688
121433,Professional Institute of Beauty,2021,California,Los Angeles County,"Los Angeles County, CA",72,47,2115
121619,Santa Ana College,2021,California,Orange County,"Orange County, CA",3155,14,2029
121628,Pardee RAND Graduate School,2021,California,Los Angeles County,"Los Angeles County, CA",,,4825
121637,Shasta School of Cosmetology,2021,California,Shasta County,"Shasta County, CA",52,40,239
121691,University of Redlands,2021,California,San Bernardino County,"San Bernardino County, CA",983,35,8966
121707,College of the Redwoods,2021,California,Humboldt County,"Humboldt County, CA",1244,32,5435
121859,Salon Success Academy-Upland,2021,California,San Bernardino County,"San Bernardino County, CA",197,58,3937
121868,Salon Success Academy-Corona,2021,California,Riverside County,"Riverside County, CA",152,52,3813
121886,Rio Hondo College,2021,California,Los Angeles County,"Los Angeles County, CA",3393,22,7094
121901,Riverside City College,2021,California,Riverside County,"Riverside County, CA",5946,30,1349
121992,Rosemead Beauty School,2021,California,Los Angeles County,"Los Angeles County, CA",,,4484
122117,Dongguk University Los Angeles,2021,California,Los Angeles County,"Los Angeles County, CA",1,25,22640
122180,Sacramento City College,2021,California,Sacramento County,"Sacramento County, CA",5027,25,1745
122205,Saddleback College,2021,California,Orange County,"Orange County, CA",2449,13,1983
122296,Samuel Merritt University,2021,California,Alameda County,"Alameda County, CA",127,17,5501
122320,San Diego Community College District-District Office,2021,California,San Diego County,"San Diego County, CA",,,13060
122339,San Diego City College,2021,California,San Diego County,"San Diego County, CA",2592,17,31018
122375,San Diego Mesa College,2021,California,San Diego County,"San Diego County, CA",2654,13,4635
122384,San Diego Miramar College,2021,California,San Diego County,"San Diego County, CA",1488,11,8225
122409,San Diego State University,2021,California,San Diego County,"San Diego County, CA",10220,32,7870
122436,University of San Diego,2021,California,San Diego County,"San Diego County, CA",996,18,8068
122454,San Francisco Art Institute,2021,California,San Francisco County,"San Francisco County, CA",7,27,35571
